Time (s),X,Y,Sway Distance (cm),Sway Velocity (cm/s)
23.047016859054565,688,293,2.5,55.20564388754344
23.082297801971436,688,290,1.5,42.515870495137825
23.12781071662903,684,289,2.0615528128088303,45.29599627531014
23.166555881500244,686,288,1.118033988749895,28.85609062359401
23.20293664932251,682,286,2.23606797749979,61.462913273954584
23.253899574279785,682,284,1.0,19.62210765646491
23.296703815460205,682,284,0.0,0.0
23.33306074142456,681,283,0.7071067811865476,19.44902552762021
23.376153707504272,670,284,5.522680508593631,128.15735399549808
23.418283700942993,665,294,5.5901699437494745,132.68860228712208
23.456180810928345,660,291,2.9154759474226504,76.93135303851862
23.504459619522095,660,290,0.5,10.356510745891278
23.57949686050415,658,289,1.118033988749895,14.89972144654493
23.62079882621765,654,287,2.23606797749979,54.13950495748084
23.659777641296387,651,287,1.5,38.482442243820685
23.705230712890625,651,287,0.0,0.0
23.78554391860962,644,286,3.5355339059327378,44.021825231371395
23.82682180404663,641,285,1.5811388300841898,38.304743892390995
23.866025924682617,641,285,0.0,0.0
23.90770173072815,641,285,0.0,0.0
23.950934648513794,642,286,0.7071067811865476,16.355749678809374
23.990156650543213,642,286,0.0,0.0
24.03258776664734,643,287,0.7071067811865476,16.664816910573535
24.070937633514404,642,287,0.5,13.037854909201684
24.114799737930298,644,285,1.4142135623730951,32.242264278151026
24.15078091621399,645,285,0.5,13.896154151978584
24.1943998336792,645,285,0.0,0.0
24.235846757888794,646,285,0.5,12.063621355146369
24.275800704956055,645,285,0.5,12.514408129896944
24.316329956054688,646,284,0.7071067811865476,17.446825737433887
24.35630178451538,647,280,2.0615528128088303,51.57514410020237
24.40104079246521,651,281,2.0615528128088303,46.079537908410536
24.438113689422607,652,281,0.5,13.48694170230554
24.480825662612915,653,283,1.118033988749895,26.176125925355375
24.525465726852417,655,283,1.0,22.40140145486397
24.564058780670166,656,291,4.031128874149275,104.45218699680485
24.603503704071045,658,291,1.0,25.351804840308503
24.64569664001465,663,291,2.5,59.25162456913601
24.684099674224854,662,290,0.7071067811865476,18.412784190855515
24.726057767868042,664,288,1.4142135623730951,33.70538171728115
24.76682686805725,671,286,3.640054944640259,89.28465253701457
24.806476593017578,673,284,1.4142135623730951,35.66767647917189
24.848236799240112,677,281,2.5,59.865604750078504
24.89137077331543,679,282,1.118033988749895,25.920032009980485
24.931216716766357,681,282,1.0,25.09665761162237
24.97457265853882,682,283,0.7071067811865476,16.309339672461952
25.01547861099243,682,283,0.0,0.0
25.05552363395691,683,283,0.5,12.485946142259214
25.099130868911743,685,285,1.4142135623730951,32.43070934990171
25.13470959663391,685,285,0.0,0.0
25.18006467819214,686,284,0.7071067811865476,15.590464329311219
25.21785593032837,688,282,1.4142135623730951,37.4217175253976
25.259569883346558,689,280,1.118033988749895,26.802398426790194
25.301453590393066,678,293,8.514693182963201,203.29368585995167
25.341352939605713,674,294,2.0615528128088303,51.66883303839455
25.381768941879272,670,291,2.5,61.85668693995292
25.419834852218628,674,288,2.5,65.67556056620319
25.464180946350098,676,282,3.1622776601683795,71.30904586080115
25.508245706558228,678,282,1.0,22.69387136743119
25.550598859786987,678,281,0.5,11.805496447912093
25.59050178527832,678,281,0.0,0.0
25.629419565200806,675,281,1.5,38.54279465549246
25.668538808822632,672,278,2.1213203435596424,54.22702862220153
25.711296558380127,671,277,0.7071067811865476,16.537511644192627
25.75257658958435,670,277,0.5,12.11239394481954
25.78705668449402,669,280,1.5811388300841898,45.856568383193455
25.834802865982056,667,280,1.0,20.94408325094127
25.876479864120483,665,288,4.123105625617661,98.93000479360352
25.91816282272339,665,292,2.0,47.981239025115684
25.957581758499146,658,294,3.640054944640259,92.34280106767724
25.998310804367065,660,296,1.4142135623730951,34.72248200852147
26.03989577293396,659,296,0.5,12.023575278064442
26.074784755706787,657,292,2.23606797749979,64.09094790924439
26.11884379386902,652,291,2.5495097567963922,57.865760650714755
26.16433095932007,646,290,3.0413812651491097,66.86240470231185
26.198848724365234,646,290,0.0,0.0
26.243306875228882,646,289,0.5,11.246531632264535
26.28521180152893,642,286,2.5,59.65885686325827
26.32026481628418,640,286,1.0,28.528216673581685
26.366500854492188,640,286,0.0,0.0
26.40600275993347,641,286,0.5,12.657617257051117
26.447775840759277,641,285,0.5,11.969430794080212
26.486573696136475,641,281,2.0,51.54924107417194
26.534167766571045,641,279,1.0,21.011020718951627
26.57363200187683,642,280,0.7071067811865476,17.917660780896306
26.617032766342163,643,280,0.5,11.520534399789053
26.654343843460083,644,280,0.5,13.400846038825769
26.699708700180054,646,282,1.4142135623730951,31.174209831693886
26.736217737197876,648,286,2.23606797749979,61.246972260819426
26.77763080596924,648,285,0.5,12.073483439743464
26.817898988723755,649,285,0.5,12.416751037614642
26.85942769050598,650,285,0.5,12.039865888945023
26.900279760360718,651,286,0.7071067811865476,17.308958486091658
26.94360661506653,652,294,4.031128874149275,93.03996104773009
26.980762720108032,652,293,0.5,13.456738790072123
27.0236177444458,652,292,0.5,11.66724340322787
27.066279888153076,652,293,0.5,11.719992399602097
27.105365753173828,652,292,0.5,12.792348326806476
27.150794744491577,654,292,1.0,22.012375159412837
27.1859188079834,655,296,2.0615528128088303,58.69345992068563
27.230779886245728,655,297,0.5,11.14551899702914
27.26851177215576,656,297,0.5,13.251391706000923
27.310510635375977,656,296,0.5,11.905084129975704
27.349801778793335,654,295,1.118033988749895,28.455114601117963
27.39314889907837,655,295,0.5,11.53479162426916
27.433138847351074,655,294,0.5,12.503141954331365
27.473127841949463,655,293,0.5,12.503440134505086
27.517547607421875,656,292,0.7071067811865476,15.91874188587763
27.558459758758545,656,292,0.0,0.0
27.60187268257141,655,290,1.118033988749895,25.753482846933824
27.637338876724243,655,291,0.5,14.09793218424803
27.68080163002014,655,291,0.0,0.0
27.718674898147583,657,291,1.0,26.40384760657719
27.7618088722229,664,291,3.5,81.14253497460162
27.799943923950195,662,290,1.118033988749895,29.317751992182803
27.84614396095276,659,290,1.5,32.46750646361539
27.884009838104248,654,290,2.5,66.02250332134919
27.922472953796387,653,291,0.7071067811865476,18.38402241893967
27.963016748428345,653,291,0.0,0.0
28.00544786453247,657,296,3.2015621187164243,75.45316769089433
28.044468879699707,659,295,1.118033988749895,28.65209897687754
28.090484857559204,661,290,2.692582403567252,58.514075519347884
28.13571786880493,663,282,4.123105625617661,91.15257888136082
28.170068979263306,663,283,0.5,14.555570208010883
28.213116884231567,661,283,1.0,23.229934203238884
28.25868582725525,657,285,2.23606797749979,49.06999875634008
28.33515977859497,655,290,2.692582403567252,35.20914450472086
28.3766667842865,652,287,2.1213203435596424,51.107525301267614
28.459990739822388,651,289,1.118033988749895,13.417917831185338
28.49712872505188,650,286,1.5811388300841898,42.574706740649155
28.541491746902466,650,281,2.5,56.35323960617396
28.58541178703308,650,288,3.5,79.69027326913265
28.621083736419678,651,287,0.7071067811865476,19.822487790707473
28.667711973190308,651,290,1.5,32.16934852970502
28.703314781188965,649,290,1.0,28.087672186916137
28.746957778930664,649,284,3.0,68.73954941765182
28.787444829940796,649,280,2.0,49.398510143391334
28.82501196861267,649,279,0.5,13.309504467912266
28.86511778831482,649,279,0.0,0.0
28.906892776489258,648,280,0.7071067811865476,16.926558500361615
28.951321840286255,647,287,3.5355339059327378,79.57705168146492
28.991565704345703,647,287,0.0,0.0
29.032156705856323,648,285,1.118033988749895,27.54388773722116
29.076371908187866,647,286,0.7071067811865476,15.992390487877516
29.114492893218994,651,294,4.47213595499958,117.31428113276267
29.15640878677368,651,292,1.0,23.857298871496177
29.19247269630432,652,290,1.118033988749895,31.001463881779678
29.235360622406006,653,286,2.0615528128088303,48.06837262125985
29.27725076675415,654,286,0.5,11.935981787137166
29.31826686859131,656,284,1.4142135623730951,34.47947267119129
29.353121757507324,657,282,1.118033988749895,32.076819738081696
29.399560928344727,658,287,2.5495097567963922,54.89998444896876
29.440794706344604,656,291,2.23606797749979,54.22903468865767
29.4849636554718,661,290,2.5495097567963922,57.721766244751294
29.52480673789978,664,288,1.8027756377319946,45.24689175318559
